,inspect_name,address,latitude,longitude,inspectionidnumber,dateofinspection,inspectiontype,inspectionscore,updated,yelp_categories,yelp_name,yelp_id,yelp_price,yelp_url,yelp_transactions,yelp_phone,yelp_rating,yelp_reviews,google_name,google_id,google_rating,google_reviews,google_price,agg_rating,total_reviews
586,MEL-O-GLAZE,"4800 S 28th Ave, Minneapolis, MN 55417, United States",44.91581,-93.23241,"[62712, 190333, 190332, 267793, 267792]","['2017/02/10', '2017/03/18', '2018/08/23', '2018/10/16', '2020/02/21']","['Routine', 'Follow-Up', 'Routine', 'Follow-Up', 'Routine']","[86, 100, 94, 100, 100]","Fri, Mar 13, 2020 at 02:55 AM","['Bakeries', 'Donuts']",Mel-O-Glaze Bakery & Donut Shop,DxC3h-qvmxHLmHdVADFzKQ,$,https://www.yelp.com/biz/mel-o-glaze-bakery-and-donut-shop-minneapolis?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,[],(612) 729-9316,3.5,129.0,Mel-O-Glaze Bakery,ChIJuQeSbPYo9ocRUE8caHRqYTA,4.3,360,1.0,4.09,489.0
587,MEMORY LANES,"2520 26th Ave S, Minneapolis, MN 55406, United States",44.95644,-93.23513,"[62741, 228826, 228825, 277870, 286820, 277869]","['2017/10/06', '2017/11/21', '2018/10/30', '2019/01/04', '2019/02/27', '2019/10/30']","['Routine', 'Follow-Up', 'Routine', 'Follow-Up', 'Follow-Up', 'Routine']","[84, 96, 92, 92, 100, 96]","Fri, Mar 13, 2020 at 02:55 AM","['Bars', 'American (New)']",Memory Lanes & The Flashback Cafe,3NnMbV3UuraqxBzgu67cjA,$,https://www.yelp.com/biz/memory-lanes-and-the-flashback-cafe-minneapolis?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['pickup'],(612) 721-6211,3.5,100.0,Memory Lanes,ChIJM0bg8zQts1IRCmhqTdIjZ68,4.3,1099,,4.23,1199.0
588,MERCURY DINING ROOM & SHINDIG EVENT CTR,"105 S 5th St, Minneapolis, MN 55403, United States",44.97787,-93.26902,"[251079, 252713, 252712, 314372]","['2018/06/12', '2018/07/24', '2019/06/18', '2019/07/18']","['Routine', 'Follow-Up', 'Routine', 'Follow-Up']","[66, 100, 86, 98]","Fri, Mar 13, 2020 at 02:55 AM","['Diners', 'Breakfast & Brunch', 'Bars']",Mercury Dining Room and Rail,BwGXbtMu7VAVUQPMVzBNkg,$$,https://www.yelp.com/biz/mercury-dining-room-and-rail-minneapolis-2?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,"['delivery', 'pickup']",(612) 728-1111,4.0,183.0,Shindig Event Space,ChIJG1QkT5oys1IReIYr-f_lONY,4.6,31,,4.09,214.0
589,MERCY DINING ROOM & BAR,"901 Hennepin Ave, Minneapolis, MN 55403, United States",44.97606,-93.27687,"[55295, 216083, 266518, 272287, 266517]","['2017/08/10', '2018/08/14', '2018/09/17', '2018/10/31', '2019/08/23']","['Routine', 'Routine', 'Follow-Up', 'Follow-Up', 'Routine']","[90, 84, 92, 100, 94]","Fri, Mar 13, 2020 at 02:55 AM","['American (Traditional)', 'Seafood', 'Cocktail Bars']",Mercy Bar & Dining Room,dHjt62FCBYhOEC6LFlk73w,$$,https://www.yelp.com/biz/mercy-bar-and-dining-room-minneapolis-3?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 252-7000,4.0,177.0,Mercy Bar & Dining Room,ChIJZ4DrDpQys1IRkIRoy-3YjGg,4.4,448,2.0,4.29,625.0
590,MERLINS REST PUB,"3601 E Lake St, Minneapolis, MN 55406, United States",44.94808,-93.22019,"[180624, 180623, 242149, 302771, 302770]","['2017/02/21', '2018/02/05', '2019/02/27', '2019/04/24', '2020/02/27']","['Follow-Up', 'Routine', 'Routine', 'Follow-Up', 'Routine']","[96, 100, 88, 98, 80]","Fri, Mar 13, 2020 at 02:55 AM","['Irish Pub', 'British', 'Burgers']",Merlins Rest Pub,_vYb1T999TNxcpAt_R3HFw,$$,https://www.yelp.com/biz/merlins-rest-pub-minneapolis?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['pickup'],(612) 216-2419,4.0,200.0,Merlins Rest Pub,ChIJxw-n-ywo9ocRAlTqqVGh0dI,4.6,1356,2.0,4.52,1556.0
591,MESA PIZZA,"1323 4th St SE, Minneapolis, MN 55414, United States",44.98097,-93.23602,"[13915, 234095, 234094]","['2017/11/28', '2018/01/12', '2019/05/29']","['Routine', 'Follow-Up', 'Routine']","[92, 96, 96]","Fri, Mar 13, 2020 at 02:55 AM",['Pizza'],Mesa Pizza,_BKkFuSQl6XqYHmLTNmtqg,$,https://www.yelp.com/biz/mesa-pizza-minneapolis?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,"['delivery', 'pickup']",(612) 436-3006,4.0,226.0,Mesa Pizza Dinkytown,ChIJLaEvihEts1IRA93dH4Hw8DM,4.4,622,1.0,4.29,848.0
592,MESA PIZZA UPTOWN,"1440 W Lake St, Minneapolis, MN 55408, United States",44.94883,-93.29925,"[13930, 200536]","['2017/05/31', '2018/12/05']","['Routine', 'Routine']","[96, 100]","Fri, Mar 13, 2020 at 02:55 AM",['Pizza'],Mesa Pizza,GSbUWfGgxn5SZhqmEEgAFg,$,https://www.yelp.com/biz/mesa-pizza-minneapolis-2?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,"['pickup', 'delivery']",(612) 206-3026,3.5,124.0,Mesa Pizza Uptown,ChIJL2V8T38n9ocRf5zrrJFU3Ko,4.4,527,1.0,4.23,651.0
593,MESERET MARKET LLC,"3867 Minnehaha Ave S, Minneapolis, MN 55406, United States",44.93259,-93.22233,"[313590, 321749, 331358]","['2019/08/07', '2019/10/04', '2019/12/03']","['Routine', 'Follow-Up', 'Follow-Up']","[66, 88, 96]","Fri, Mar 13, 2020 at 02:55 AM",['Ethiopian'],Meseret Ethiopian Restaurant,vXkrUiHF2T2bHsrzKcq2xg,,https://www.yelp.com/biz/meseret-ethiopian-restaurant-minneapolis?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,"['pickup', 'delivery']",(612) 354-4419,5.0,7.0,Meseret Ethiopian Restaurant,ChIJVzTpawUp9ocR2om8SnWCkxA,4.9,90,,4.91,97.0
594,METEOR,"2027 N 2nd St, Minneapolis, MN 55411, United States",45.00008,-93.28067,[338060],['2020/01/23'],['Routine'],[88],"Fri, Mar 13, 2020 at 02:55 AM",['Bars'],Meteor,YNw_TyIiVqTK3tX8zZpT1w,,https://www.yelp.com/biz/meteor-minneapolis?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,[],(612) 886-2483,4.5,11.0,Meteor,ChIJKxo1fUwzs1IR23HKxndJSLY,4.9,74,,4.85,85.0
595,MILDA'S CAFE,"1720 Glenwood Ave, Minneapolis, MN 55405, United States",44.98109,-93.30303,"[14246, 208222, 266497, 266496]","['2017/07/20', '2018/07/31', '2018/09/26', '2019/07/31']","['Routine', 'Routine', 'Follow-Up', 'Routine']","[86, 86, 100, 98]","Fri, Mar 13, 2020 at 02:55 AM",['Breakfast & Brunch'],Milda's Café,gj5umDyKi_q1gk9qRZeGOg,$,https://www.yelp.com/biz/mildas-caf%C3%A9-minneapolis-2?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 377-9460,4.0,45.0,Milda's Cafe,ChIJ3WT5uAIzs1IRxvKX0tw_wLU,4.3,454,1.0,4.27,499.0
596,MILKJAM & WEENIES,"2743 Lyndale Ave S, Minneapolis, MN 55408, United States",44.93436,-93.24586,[263488],['2019/07/10'],['Routine'],[98],"Fri, Mar 13, 2020 at 02:55 AM","['Hot Dogs', 'Ice Cream & Frozen Yogurt']",Milkjam Ice Cream & Hot Dogs,rao49p-hS2a1BTp_OOhZFg,,https://www.yelp.com/biz/milkjam-ice-cream-and-hot-dogs-minneapolis?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],,4.0,11.0,Milkjam Creamery,ChIJMdbLG4gn9ocRJFP94cR5RFQ,4.6,1396,2.0,4.6,1407.0
597,MILKWEED,"3822 E Lake St, Minneapolis, MN 55406, United States",44.94859,-93.21681,[308978],['2019/06/25'],['Routine'],[92],"Fri, Mar 13, 2020 at 02:55 AM",['Coffee & Tea'],Milkweed,6bU6d3tAdKJphm0RS9kuqA,,https://www.yelp.com/biz/milkweed-minneapolis-2?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,[],(612) 353-4752,3.5,9.0,Milkweed,ChIJoXFmhPkp9ocRGS_S8ddODig,4.5,59,,4.37,68.0
598,MINNEHAHA SCOOP,"3352 Minnehaha Ave, Minneapolis, MN 55406, United States",44.94151,-93.22965,[276405],['2019/06/19'],['Routine'],[100],"Fri, Mar 13, 2020 at 02:55 AM",['Ice Cream & Frozen Yogurt'],Minnehaha Scoop,uIo4t5G8QpvDZkFyHvwUww,,https://www.yelp.com/biz/minnehaha-scoop-minneapolis?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,[],(612) 729-1246,4.0,11.0,Minnehaha Scoop,ChIJ1dFUPjoo9ocRpTGoDdBZGDY,4.5,120,,4.46,131.0
599,MISFIT COFFEE,"2401 Lyndale Ave S, Minneapolis, MN 55405, United States",44.95897,-93.2876,[254664],['2018/09/12'],['Routine'],[100],"Fri, Mar 13, 2020 at 02:55 AM",['Coffee & Tea'],Misfit Coffee,Q1W3aBW0TtecN0xuiE179w,,https://www.yelp.com/biz/misfit-coffee-minneapolis-2?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 800-4411,4.0,18.0,Misfit Coffee,ChIJr2WxIeIzs1IRP_yfK1DjOoE,4.7,145,2.0,4.62,163.0
600,MISSION AMERICAN KITCHEN & BAR,"77 S 7th St, Minneapolis, MN 55402, United States",44.97609,-93.27207,"[21930, 192983, 192982, 247221, 247220, 309293]","['2017/03/15', '2017/04/24', '2018/03/30', '2018/05/15', '2019/04/23', '2019/06/21']","['Routine', 'Follow-Up', 'Routine', 'Follow-Up', 'Routine', 'Follow-Up']","[88, 100, 70, 94, 86, 100]","Fri, Mar 13, 2020 at 02:55 AM",['American (New)'],Mission American Kitchen & Bar,eWAim84KCjTlsSa-LaofRA,$$,https://www.yelp.com/biz/mission-american-kitchen-and-bar-minneapolis?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 339-1000,3.5,159.0,Mission American Kitchen & Bar,ChIJwYKZs5Ays1IRjsBR7Hb7PlA,4.2,169,,3.86,328.0
601,MN NICE CREAM,"807 Broadway St NE, Minneapolis, MN 55413, United States",44.99956,-93.25052,"[245716, 251739, 338586]","['2018/05/22', '2019/11/19', '2019/12/27']","['Routine', 'Routine', 'Follow-Up']","[96, 90, 100]","Fri, Mar 13, 2020 at 02:55 AM","['Ice Cream & Frozen Yogurt', 'Food Trucks']",MN Nice Cream,nWg19ltPfkWfKamrM4qdSw,$$,https://www.yelp.com/biz/mn-nice-cream-minneapolis?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],,4.0,188.0,MN Nice Cream,ChIJxZmq95ots1IRAeuQXzChwgE,4.2,518,2.0,4.15,706.0
602,MODERN TIMES,"3200 Chicago Ave, Minneapolis, MN 55407, United States",44.94459,-93.26302,"[28324, 193030, 245366]","['2017/03/13', '2018/03/02', '2019/03/05']","['Routine', 'Routine', 'Routine']","[100, 88, 94]","Fri, Mar 13, 2020 at 02:55 AM","['Breakfast & Brunch', 'Burgers', 'Sandwiches']",Modern Times Café,REaYq7UDUefZEj87KrKxQw,$,https://www.yelp.com/biz/modern-times-caf%C3%A9-minneapolis-2?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 886-3882,4.0,236.0,Modern Times,ChIJX77Drvwn9ocRw5H5MQNMvig,4.6,653,2.0,4.44,889.0
603,MOJO COFFEE GALLERY,"2205 California St NE, Minneapolis, MN 55418, United States",45.01058,-93.26855,"[28331, 193514, 246819, 290811, 339784, 340492]","['2017/03/24', '2018/03/26', '2018/12/07', '2019/12/06', '2020/01/07', '2020/01/07']","['Routine', 'Routine', 'Routine', 'Routine', 'Follow-Up', 'Follow-Up']","[98, 100, 96, 90, 94, 94]","Fri, Mar 13, 2020 at 02:55 AM","['Coffee & Tea', 'Breakfast & Brunch']",Mojo Coffee Gallery,sKQYFMUNyt8TORY2cOZskQ,$,https://www.yelp.com/biz/mojo-coffee-gallery-minneapolis?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 361-4949,4.5,87.0,Mojo Coffee Gallery,ChIJ-SOeFQsys1IRcKc0o-VqLD0,4.7,562,1.0,4.67,649.0
604,MOMO SUSHI,"1839 Central Ave NE, Minneapolis, MN 55418, United States",45.00735,-93.24701,"[281409, 298024, 356675]","['2019/02/12', '2020/02/12', '2020/02/26']","['Routine', 'Routine', 'Follow-Up']","[94, 84, 98]","Fri, Mar 13, 2020 at 02:55 AM","['Japanese', 'Sushi Bars', 'Himalayan/Nepalese']",Momo Sushi,IQpWgpVj6Z4BzvcdATBI_Q,$$,https://www.yelp.com/biz/momo-sushi-minneapolis-2?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 789-9190,4.5,74.0,MOMO Sushi,ChIJMwMprTgts1IRfqqgfasVNqI,4.8,342,,4.75,416.0
605,MONELLO / CONSTANTINE,"1115 2nd Ave S, Minneapolis, MN 55403, United States",44.97139,-93.27267,"[125015, 125014, 233392, 233391, 281411, 339577]","['2017/01/27', '2017/11/13', '2017/12/20', '2018/12/11', '2019/12/12', '2020/01/10']","['Follow-Up', 'Routine', 'Follow-Up', 'Routine', 'Routine', 'Follow-Up']","[96, 82, 96, 92, 84, 96]","Fri, Mar 13, 2020 at 02:55 AM","['Italian', 'Seafood']",Monello Cucina,ZR8bhIKy4QA1BuLOt6f27Q,$$$,https://www.yelp.com/biz/monello-cucina-minneapolis?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 353-6207,3.5,115.0,Monello,ChIJBaJzd70ys1IRaexB4quip9k,4.3,258,3.0,4.05,373.0
606,MONTE CARLO,"219 3rd Ave N, Minneapolis, MN 55401, United States",44.98471,-93.27169,"[34480, 231202, 233938, 231201, 278324, 278323, 334505]","['2017/10/20', '2017/11/27', '2018/02/13', '2018/10/30', '2019/05/04', '2019/10/23', '2019/11/22']","['Routine', 'Follow-Up', 'Follow-Up', 'Routine', 'Follow-Up', 'Routine', 'Follow-Up']","[88, 92, 92, 90, 100, 80, 96]","Fri, Mar 13, 2020 at 02:55 AM",['Steakhouses'],Monte Carlo,umf9jGY6meGF15UDiR2oMA,$$,https://www.yelp.com/biz/monte-carlo-minneapolis?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 333-5900,3.0,236.0,The Monte Carlo,ChIJY1w39YUys1IRMdvKbP6rZoE,4.5,771,3.0,4.15,1007.0
607,MOOSE AND SADIE'S COFFEE HOUSE,"212 3rd Ave N #107, Minneapolis, MN 55401, United States",44.98532,-93.27222,"[34527, 254814, 255467]","['2017/02/03', '2018/07/18', '2019/07/18']","['Routine', 'Routine', 'Routine']","[96, 92, 92]","Fri, Mar 13, 2020 at 02:55 AM","['Coffee & Tea', 'Breakfast & Brunch']",Moose & Sadie's,y8_Dl4yqXci08LcsHnFPgA,$$,https://www.yelp.com/biz/moose-and-sadies-minneapolis?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 371-0464,4.0,212.0,Moose & Sadie's,ChIJoaYc9IUys1IR2EjkZayEfp4,4.5,305,2.0,4.29,517.0
608,MOOSE ON MONROE,"356 Monroe St NE, Minneapolis, MN 55413, United States",44.99462,-93.25279,"[278325, 279477, 281582, 279476, 337293, 340447]","['2018/11/07', '2018/12/17', '2019/01/28', '2019/11/07', '2019/12/27', '2020/02/03']","['Routine', 'Follow-Up', 'Follow-Up', 'Routine', 'Follow-Up', 'Follow-Up']","[94, 88, 98, 76, 88, 96]","Fri, Mar 13, 2020 at 02:55 AM","['American (Traditional)', 'Breakfast & Brunch', 'Dive Bars']",Moose Bar & Grill,jZhjKUREAXWgY8tqTtmwlg,$$,https://www.yelp.com/biz/moose-bar-and-grill-minneapolis?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,"['delivery', 'pickup']",(612) 623-4999,3.5,72.0,NE Moose Bar & Grill,ChIJyS8tyJwts1IRyACO75IKa5Q,4.2,1000,1.0,4.15,1072.0
609,MORE VALUE,"2747 Bloomington Ave, Minneapolis, MN 55407, United States",44.95212,-93.25208,"[34590, 201772, 253430, 253429]","['2017/06/08', '2018/06/22', '2018/07/17', '2019/06/12']","['Routine', 'Routine', 'Follow-Up', 'Routine']","[100, 96, 100, 94]","Fri, Mar 13, 2020 at 02:55 AM",['Delis'],More Value Food & Deli,hbzvFdEarT9uujQzbviWeQ,$,https://www.yelp.com/biz/more-value-food-and-deli-minneapolis?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,[],(612) 223-8152,3.5,2.0,More Value Food & Deli,ChIJE23jOQIo9ocR6Pmx-l_kYAI,4.3,48,,4.27,50.0
610,MOROCCAN FLAVORS,"920 E Lake St, Minneapolis, MN 55407, United States",44.94931,-93.26076,"[34610, 198005, 198004, 248925, 248924, 309194]","['2017/05/09', '2017/06/07', '2018/04/30', '2018/06/01', '2019/04/25', '2019/05/21']","['Routine', 'Follow-Up', 'Routine', 'Follow-Up', 'Routine', 'Follow-Up']","[92, 100, 72, 96, 92, 100]","Fri, Mar 13, 2020 at 02:55 AM","['Moroccan', 'Salad', 'Vegetarian']",Moroccan Flavors,0wJTX6wwL7IqAsxDQK0jqA,$$,https://www.yelp.com/biz/moroccan-flavors-minneapolis?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,"['pickup', 'delivery']",(651) 410-0361,4.5,115.0,Moroccan Flavors,ChIJGc6O1P0n9ocRTPScIPfrpqI,4.8,111,,4.65,226.0
611,MORRISSEY'S IRISH PUB,"913 W Lake St, Minneapolis, MN 55408, United States",44.94813,-93.29142,"[34629, 193316, 196873, 193315, 247394, 309343]","['2017/03/22', '2017/04/25', '2017/05/31', '2018/04/04', '2019/04/17', '2019/06/17']","['Routine', 'Follow-Up', 'Follow-Up', 'Routine', 'Routine', 'Follow-Up']","[90, 90, 100, 96, 74, 98]","Fri, Mar 13, 2020 at 02:55 AM","['Irish', 'Breakfast & Brunch', 'Irish Pub']",Morrissey's Irish Pub,RBn8gu7e1JoXjLpFjG3EhA,$$,https://www.yelp.com/biz/morrisseys-irish-pub-minneapolis?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 465-8555,4.0,108.0,Morrissey's Irish Pub,ChIJpVLNg4Yn9ocRnhnZ19b02jc,4.4,507,2.0,4.33,615.0
612,MOTO I,"2940 Lyndale Ave S, Minneapolis, MN 55408, United States",44.94866,-93.28852,"[34730, 228774, 276563]","['2017/10/10', '2018/10/17', '2019/10/17']","['Routine', 'Routine', 'Routine']","[98, 100, 98]","Fri, Mar 13, 2020 at 02:55 AM","['Japanese', 'Bars', 'Breakfast & Brunch']",Moto-i Ramen and Sake House,oidsSjjDxAliG3PFXxLQiA,$$,https://www.yelp.com/biz/moto-i-minneapolis?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 821-6262,3.5,503.0,Moto-i,ChIJV_UZqIgn9ocRNhDgH9Uxtfk,4.5,1736,2.0,4.28,2239.0
613,MR BBQ,"1600 W Broadway Ave, Minneapolis, MN 55411, United States",44.99967,-93.30104,"[232215, 242493, 242492, 322177]","['2018/02/08', '2018/04/03', '2019/08/05', '2019/09/11']","['Routine', 'Follow-Up', 'Routine', 'Follow-Up']","[80, 96, 76, 94]","Fri, Mar 13, 2020 at 02:55 AM",['Barbeque'],Mr BBQ Express,90Ni5wH0XAtIU4acNRyj2w,$,https://www.yelp.com/biz/mr-bbq-express-minneapolis?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 588-4227,2.5,12.0,Mr. BBQ Express,ChIJX69ahU0ys1IRWyPvW3SMv04,3.6,297,1.0,3.56,309.0
614,MR SANTANA,"601 University Ave SE, Minneapolis, MN 55414, United States",44.98405,-93.24727,"[247464, 279037, 281579]","['2018/11/02', '2018/12/12', '2019/01/25']","['Routine', 'Follow-Up', 'Follow-Up']","[84, 90, 94]","Fri, Mar 13, 2020 at 02:55 AM","['Cafes', 'American (New)']",Alma,uEQ-UJ6sj03MOGVYoWP2GQ,$$,https://www.yelp.com/biz/alma-minneapolis?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 379-4909,4.5,522.0,Mr Santana,ChIJs7lOg3Ets1IRIpvxIUqZqGU,3.9,125,2.0,4.38,647.0
615,MU MU TEA,"313 SE Huron Blvd, Minneapolis, MN 55414, United States",44.97321,-93.22313,[309166],['2019/06/24'],['Routine'],[98],"Fri, Mar 13, 2020 at 02:55 AM","['Bubble Tea', 'Desserts', 'Coffee & Tea']",Mu Mu Tea,QNthX-u59M4kWFPL1TQOiw,$,https://www.yelp.com/biz/mu-mu-tea-minneapolis?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,[],(612) 345-5286,4.0,60.0,Mu Mu Tea,ChIJ8bLm2pMts1IRrrr7Y6uhGug,4.3,126,,4.2,186.0
616,MUCCI'S,"901 W Lake St, Minneapolis, MN 55408, United States",44.94813,-93.2909,[313344],['2019/08/08'],['Routine'],[92],"Fri, Mar 13, 2020 at 02:55 AM","['Pizza', 'Italian']",Mucci's,Fdlpl4o385Xx0aAUOPR7WA,$$,https://www.yelp.com/biz/muccis-minneapolis?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 315-4608,4.5,60.0,Mucci's Italian,ChIJVebPCkUn9ocR7hcbhP-xImk,4.6,157,,4.57,217.0
617,MUDDY WATERS,"2933 Lyndale Ave S, Minneapolis, MN 55408, United States",44.94922,-93.28767,"[34925, 204573, 251514, 254815]","['2017/07/01', '2017/09/21', '2018/07/18', '2019/07/16']","['Routine', 'Follow-Up', 'Routine', 'Routine']","[88, 100, 100, 94]","Fri, Mar 13, 2020 at 02:55 AM","['Bars', 'Coffee & Tea', 'American (New)']",Muddy Waters,WOl_WxiKJVwifVFkc_smFw,$$,https://www.yelp.com/biz/muddy-waters-minneapolis-2?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 872-2232,4.0,454.0,Muddy Waters Bar & Eatery,ChIJdy0aR84ys1IR22yWTLPCROs,4.5,1056,2.0,4.35,1510.0
618,MURRAY'S,"26 South 6th St, Minneapolis, MN 55402, United States",44.97863,-93.27235,"[34970, 223925, 223924, 270731, 270730]","['2017/08/29', '2017/10/05', '2018/09/04', '2018/10/25', '2019/09/09']","['Routine', 'Follow-Up', 'Routine', 'Follow-Up', 'Routine']","[84, 94, 86, 92, 92]","Fri, Mar 13, 2020 at 02:55 AM","['Steakhouses', 'Lounges', 'American (Traditional)']",Murray's,JV8Lpl_qThwGv-SFKJ_vaQ,$$$,https://www.yelp.com/biz/murrays-minneapolis-2?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 339-0909,4.0,386.0,Murray's,ChIJeYxxjZAys1IRRei-3G2fPuo,4.7,1028,4.0,4.51,1414.0
619,MUUFO RESTAURANT,"2910 Pillsbury Ave S #138, Minneapolis, MN 55408, United States",44.94969,-93.2821,"[309505, 315431]","['2019/07/12', '2019/08/22']","['Routine', 'Follow-Up']","[88, 98]","Fri, Mar 13, 2020 at 02:55 AM",['Somali'],Qoraxlow Restaurant,1HgEfwmOg3enWLQlgIDQTQ,,https://www.yelp.com/biz/qoraxlow-restaurant-minneapolis?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 822-4480,4.5,5.0,Qoraxlow Restaurant,ChIJt0-8uIsn9ocRl5zZqYzCxr8,3.7,122,,3.73,127.0
